爱素好古,ài sù hào gǔ,指爱好朴质，不趋时尚。,,,,,,,,,,,,,,,,,,,,,,,
爱民如子,ài mín rú zǐ,旧时称赞某些统治者爱护百姓，就象爱护自己的子女一样。,,,,,,,,,,,,,,,,,,,,,,,
爱不忍释,ài bù rěn shì,释：放下。对所喜欢的物品，爱得拿在手里久久不肯放下。,,,,,,,,,,,,,,,,,,,,,,,
爱才若渴,ài cái ruò kě,才：贤才，人才。爱慕贤才，急欲求得，就象口渴急于喝水一样。,,,,,,,,,,,,,,,,,,,,,,,
爱礼存羊,ài lǐ cún yáng,由于爱惜古礼，不忍使它废弛，因而保留古礼所需要的祭羊。比喻为维护根本而保留有关仪节。,,,,,,,,,,,,,,,,,,,,,,,
爱钱如命,ài qián rú mìng,某些人贪爱钱财就像吝啬生命一样。形容十分贪婪、刻薄。,,,,,,,,,,,,,,,,,,,,,,,
爱之欲其生,ài zhī yù qí shēng,指喜欢一个人时总想叫他活着。指极度地凭个人爱憎对待人。,,,,,,,,,,,,,,,,,,,,,,,
爱生恶死,ài shēng wù sǐ,恶：厌恶。喜爱生存，厌恶死亡。,,,,,,,,,,,,,,,,,,,,,,,
爱日惜力,ài rì xī lì,珍惜时间，不虚掷精力。,,,,,,,,,,,,,,,,,,,,,,,
爱财如命,ài cái rú mìng,把钱财看得跟生命一样重要。形容极端吝啬。,,,,,,,,,,,,,,,,,,,,,,,
爱如珍宝,ài rú zhēn bǎo,形容十分喜欢。,,,,,,,,,,,,,,,,,,,,,,,
爱莫之助,ài mò zhī zhù,爱：爱惜；莫：不。虽然心中关切同情，却没有力量帮助。,,,,,,,,,,,,,,,,,,,,,,,
爱手反裘,ài shǒu fǎn qiú,比喻愚昧不辨本末。语本 汉 刘向 《新序·杂事二》：“ 魏文侯 出遊，見路人反裘而負芻。 文侯 曰：‘胡爲反裘而負芻？’對曰：‘臣愛其毛。’ 文侯 曰：‘若不知其裏盡而毛無所恃耶？’”《魏书·高祖纪上》：“去秋淫雨，洪水爲災，百姓嗷然，朕用嗟愍，故遣使者循方賑恤。而牧守不思利民之道，期於取辦，愛毛反裘，甚無謂也。”,,,,,,,,,,,,,,,,,,,,,,,
爱人利物,ài rén lì wù,爱护人民，力求有利于人民。,,,,,,,,,,,,,,,,,,,,,,,
爱人好士,ài rén hào shì,爱护、重视人才。,,,,,,,,,,,,,,,,,,,,,,,
爱国如家,ài guó rú jiā,指帝王像爱抚自己的家室一样爱国爱民。,,,,,,,,,,,,,,,,,,,,,,,
爱才如命,ài cái rú mìng,才：贤才，人才。爱慕贤才，急欲求得，就象生命一样重要。,,,,,,,,,,,,,,,,,,,,,,,
袪衣受业,qū yī shòu yè,撩起衣服前往受业。形容虚心求教。《韩诗外传》卷三：“ 孟嘗君 請學於 閔子 ，使車往迎 閔子 ， 閔子 曰：‘禮有來學無往教……’於是 孟嘗君 曰：‘敬聞命矣。’明日袪衣請受業。” 许维遹 集释：“袪衣，亦猶舉衣而往也。”,,,,,,,,,,,,,,,,,,,,,,,
谘经诹史,zī jīng zōu shǐ,指商讨、研究经史。,,,,,,,,,,,,,,,,,,,,,,,
唉声叹气,āi shēng tàn qì,因伤感郁闷或悲痛而发出叹息的声音。,,,,,,,,,,,,,,,,,,,,,,,
蜂拥而至,fēng yōng ér zhì,像一窝蜂似地一拥而来。形容很多人乱哄哄地朝一个地方聚拢。,,,,,,,,,,,,,,,,,,,,,,,
蜂拥而来,fēng yōng ér lái,象蜂群似的拥挤着过来。形容许多人一起过来。,,,,,,,,,,,,,,,,,,,,,,,
蜂拥而上,fēng yōng ér shàng,形容许多人一起涌上来。,,,,,,,,,,,,,,,,,,,,,,,
蜂腰鹤膝,fēng yāo hè xī,诗律八病中的两种。蜂腰，指五言诗第二字与第五字同声，言两头粗中间细，有如蜂腰；一说，指全句皆浊音而中一字清音者，谓之蜂腰。鹤膝，有三种说法：一为五言诗两联中的第五字和第十五字同声；一为全句中首尾两字平声而第三字仄声；一为全句皆清而中一字浊。 南朝 梁 锺嵘 《诗品·总论》：“至平上去入，則余病未能，蜂腰鶴膝，閭里已具。” 金史肃 《别怀玉》诗：“蜂腰鶴膝曾搜句，兔角龜毛不論禪。” 清 和邦额 《夜谭随录·阮龙光》：“詩不解蠭腰鶴膝，字不能蠆尾蠅頭，卯酉參商，隨筆湊合。”亦省作“ 蜂鶴 ”。 宋 陈造 《赠张德恭》诗：“少日試推敲，未脱蜂鶴病。”参见“ 八病 ”。,,,,,,,,,,,,,,,,,,,,,,,
蜂迷蝶猜,fēng mí dié cāi,比喻男子对女子的思慕。,,,,,,,,,,,,,,,,,,,,,,,
蜂目豺声,fēng mù chái shēng,眼睛象蜂，声音象豺。形容坏人的面貌声音。,,,,,,,,,,,,,,,,,,,,,,,
蜂迷蝶恋,fēng mí dié liàn,旧指男女间行为放荡。同“蜂狂蝶乱”。,,,,,,,,,,,,,,,,,,,,,,,
蜂屯蚁聚,fēng tún yǐ jù,形容成群的人聚集在一处。,,,,,,,,,,,,,,,,,,,,,,,
蜂虿有毒,fēng chài yǒu dú,虿：蝎子一类的毒虫。比喻有些人物，地位虽低，但能害人，不可轻视。,,,,,,,,,,,,,,,,,,,,,,,
蜂腰猿背,fēng yāo yuán bèi,细腰窄背。形容轻盈俊俏。,,,,,,,,,,,,,,,,,,,,,,,
蜂狂蝶乱,fēng kuáng dié luàn,旧指男女间行为放荡。,,,,,,,,,,,,,,,,,,,,,,,
蜂趋蚁附,fēng qū yǐ fù,比喻很多人迎合投靠。,,,,,,,,,,,,,,,,,,,,,,,
蜂屯蚁附,fēng tún yǐ fù,形容人群蜂蚁般杂乱地聚集在一起。同“蜂屯蚁聚”。,,,,,,,,,,,,,,,,,,,,,,,
蜂游蝶舞,fēng yóu dié wǔ,"同“ 蜂狂蝶亂 ”。
清 黄六鸿 《福惠全书·刑名·词讼》：“近日 吴 越 州邑，有等無賴少年……狐羣狗黨，出入茶坊酒肆，蜂游蝶舞，顛狂紅粉青樓。”",,,,,,,,,,,,,,,,,,,,,,,
蜂虿作于怀袖,fēng chài zuò yú huái xiù,比喻出乎意外的惊吓。,,,,,,,,,,,,,,,,,,,,,,,
蜂媒蝶使,fēng méi dié shǐ,花间飞舞的蜂蝶。比喻为男女双方居间撮合或传递书信的人。,,,,,,,,,,,,,,,,,,,,,,,
蜂起云涌,fēng qǐ yún yǒng,比喻许多事物相继兴起，声势很大。,,,,,,,,,,,,,,,,,,,,,,,
蜂识莺猜,fēng shí yīng cāi,比喻男子对女子的思慕。同“蜂迷蝶猜”。,,,,,,,,,,,,,,,,,,,,,,,
蜂虿之祸,fēng chài zhī huò,指由小毒而引起的大祸。 铸铁 《湘路纪事》：“與其忍之于今日，以兆他日蜂蠆之禍；曷若不忍之於今日，猶可以救亡。”,,,,,,,,,,,,,,,,,,,,,,,
蜂出泉流,fēng chū quán liú,像群蜂倾巢，如泉水涌流。形容一时并作。,,,,,,,,,,,,,,,,,,,,,,,
蜂攒蚁集,fēng cuán yǐ jí,形容人群蜂蚁般杂乱地聚集在一起。同“蜂屯蚁聚”。,,,,,,,,,,,,,,,,,,,,,,,
蜂房蚁穴,fēng fáng yǐ xué,比喻各自占据一方。,,,,,,,,,,,,,,,,,,,,,,,
蜂屯乌合,fēng tún wū hé,形容人群蜂蚁般杂乱地聚集在一起。同“蜂屯蚁聚”。,,,,,,,,,,,,,,,,,,,,,,,
蜂腰削背,fēng yāo xuē bèi,细腰窄背。形容轻盈俊俏。同“蜂腰猿背”。,,,,,,,,,,,,,,,,,,,,,,,
蜂合蚁聚,fēng hé yǐ jù,形容人群蜂蚁般杂乱地聚集在一起。同“蜂屯蚁聚”。,,,,,,,,,,,,,,,,,,,,,,,
蜂虿起怀,fēng chài qǐ huái,比喻祸害侵身。,,,,,,,,,,,,,,,,,,,,,,,
蜂攒蚁聚,fēng cuán yǐ jù,形容人群蜂蚁般杂乱地聚集在一起。同“蜂屯蚁聚”。,,,,,,,,,,,,,,,,,,,,,,,
蜂合豕突,fēng hé shǐ tū,如群蜂聚集，似野猪奔突。比喻众人杂沓会合，横冲直撞。,,,,,,,,,,,,,,,,,,,,,,,
蜂猜蝶觑,fēng cāi dié qù,"同“ 蜂迷蝶猜 ”。
明 徐复祚 《投梭记·鬻女》：“敢還是年少多情，蜂猜蝶覷，穴隙踰牆被人話。”",,,,,,,,,,,,,,,,,,,,,,,
蜂附云集,fēng fù yún jí,比喻人众从各处聚集。,,,,,,,,,,,,,,,,,,,,,,,
协力同心,xié lì tóng xīn,心：思想；协：合。团结一致，共同努力。,,,,,,,,,,,,,,,,,,,,,,,
协力齐心,xié lì qí xīn,思想一致，共同努力。亦作“协心同力”、“协力同心”。,,,,,,,,,,,,,,,,,,,,,,,
协心同力,xié xīn tóng lì,思想一致，并同努力。同“协心戮力”。,,,,,,,,,,,,,,,,,,,,,,,
协心戮力,xié xīn lù lì,思想一致，并同努力。,,,,,,,,,,,,,,,,,,,,,,,
协私罔上,xié sī wǎng shàng,怀抱私情，欺骗君上。协，通“挟”。,,,,,,,,,,,,,,,,,,,,,,,
区区小事,qū qū xiǎo shì,区区：小，少。形容很小很少的小事。,,,,,,,,,,,,,,,,,,,,,,,
区区此心,qū qū cǐ xīn,区区：微小，微薄。常作用谦词。用来形容微不足道的一点心意或想法。亦作“区区之心”。,,,,,,,,,,,,,,,,,,,,,,,
区闻陬见,qū wén zōu jiàn,见闻不广，学识浅陋。,,,,,,,,,,,,,,,,,,,,,,,
区区之众,qū qū zhī zhòng,区区：形容少。很少的几个人。,,,,,,,,,,,,,,,,,,,,,,,
挨家挨户,āi ji āi hù,每家每户，户户不漏。挨，依次，顺次。,,,,,,,,,,,,,,,,,,,,,,,
挨肩搭背,āi jiān dā bèi,挨肩：肩和肩相靠。搭背：手搭在别人背上。形容极其亲昵的样子。,,,,,,,,,,,,,,,,,,,,,,,
挨冻受饿,ái dòng shòu è,指无衣无食的穷困境况。,,,,,,,,,,,,,,,,,,,,,,,
挨门挨户,āi mén āi hù,挨：按照顺序。按照住户的顺序一家也不漏。同“挨门逐户”。,,,,,,,,,,,,,,,,,,,,,,,
挨三顶五,āi sān dǐng wǔ,形容人多，连接不断。,,,,,,,,,,,,,,,,,,,,,,,
挨门逐户,āi mén zhú hù,挨家挨户，一家也没有漏掉。,,,,,,,,,,,,,,,,,,,,,,,
挨风缉缝,āi fēng jī fèng,比喻为了达到某种目的而找门路。,,,,,,,,,,,,,,,,,,,,,,,
挨肩擦背,āi jiān cā bèi,肩挨肩，背擦背。形容人多拥挤。,,,,,,,,,,,,,,,,,,,,,,,
挨山塞海,āi shān sè hǎi,形容人极多而拥挤不堪。,,,,,,,,,,,,,,,,,,,,,,,
挨肩并足,āi jiān bìng zú,形容人群拥挤。,,,,,,,,,,,,,,,,,,,,,,,
挨肩叠背,āi jiān dié bèi,形容人群拥挤。,,,,,,,,,,,,,,,,,,,,,,,
挨肩擦脸,āi jiān cā liǎn,挨：靠近。擦，接触。形容狎昵之状。,,,,,,,,,,,,,,,,,,,,,,,
挨肩擦膀,āi jiān cā bǎng,指身体相贴近。也形容人群拥挤。,,,,,,,,,,,,,,,,,,,,,,,
挨肩迭背,āi jiān dié bèi,形容人群拥挤。,,,,,,,,,,,,,,,,,,,,,,,
邪不压正,xié bù yā zhèng,不正当的、不正派的压不倒正当的、正派的事物。,,,,,,,,,,,,,,,,,,,,,,,
邪魔外道,xié mó wài dào,佛教用语。指妨害正道的邪说和行为。比喻不符合正统思想的主张或教义。也比喻妖精鬼怪或品行不端的人。,,,,,,,,,,,,,,,,,,,,,,,
邪魔外祟,xié mó wai suì,指邪恶的鬼怪。,,,,,,,,,,,,,,,,,,,,,,,
邪门歪道,xié mén wāi dào,指不正当的门路、手段或不正经的事情。,,,,,,,,,,,,,,,,,,,,,,,
邪不胜正,xié bù shèng zhèng,犹言邪不犯正。指邪妖之法不能压倒刚正之气。,,,,,,,,,,,,,,,,,,,,,,,
邪不干正,xié bù gān zhèng,邪恶的压不倒正派刚正的事物。,,,,,,,,,,,,,,,,,,,,,,,
邪不犯正,xié bù fàn zhèng,指邪妖之法不能压倒刚正之气。亦作“邪不伐正”。,,,,,,,,,,,,,,,,,,,,,,,
邪魔歪道,xié mó wāi dào,指不正当的言行或途径。,,,,,,,,,,,,,,,,,,,,,,,
邪不伐正,xié bù fá zhèng,指邪妖之法不能压倒刚正之气。同“邪不犯正”。,,,,,,,,,,,,,,,,,,,,,,,
邪不敌正,xié bù dí zhèng,犹言邪不犯正。指邪妖之法不能压倒刚正之气。,,,,,,,,,,,,,,,,,,,,,,,
邪魔怪道,xié mó guài dào,犹言邪魔歪道。指不正当的言行或途径。,,,,,,,,,,,,,,,,,,,,,,,
庞然大物,páng rán dà wù,庞然：高大的样子。指高大笨重的东西。现也用来形容表面上很强大但实际上很虚弱的事物。,,,,,,,,,,,,,,,,,,,,,,,
庞眉皓首,páng méi hào shǒu,形容老人相貌。同“庞眉皓发”。庞，用同“厖”。,,,,,,,,,,,,,,,,,,,,,,,
庞眉皓发,páng méi hào fà,庞：杂色；皓：洁白。眉发花白。形容老人相貌。,,,,,,,,,,,,,,,,,,,,,,,
庞眉鹤发,páng méi hè fā,形容老人相貌。同“庞眉皓发”。,,,,,,,,,,,,,,,,,,,,,,,
庞眉白发,páng méi bái fà,庞：通“尨”，杂色。眉毛头发都已花白。形容老人相貌。,,,,,,,,,,,,,,,,,,,,,,,
庞眉黄发,páng méi huáng fā,眉斑白，头发黄。指老人。庞，用同“厖”。,,,,,,,,,,,,,,,,,,,,,,,
凤毛麟角,fèng máo lín jiǎo,凤凰的羽毛，麒麟的角。比喻珍贵而稀少的人或物。,,,,,,,,,,,,,,,,,,,,,,,
凤凰于飞,fèng huáng yú fēi,本指凤和凰相偕而飞。比喻夫妻和好恩爱。常用以祝人婚姻美满。,,,,,,,,,,,,,,,,,,,,,,,
凤翥龙翔,fèng zhù lóng xiáng,翥：鸟向上飞；翔：盘旋飞翔。龙飞凤舞，形容气势非凡。,,,,,,,,,,,,,,,,,,,,,,,
凤冠霞帔,fèng guān xiá pèi,旧时富家女子出嫁时的装束，以示荣耀。也指官员夫人的礼服。,,,,,,,,,,,,,,,,,,,,,,,
凤凰来仪,fèng huáng lái yí,仪：容仪。凤凰来舞，仪表非凡。古代指吉祥的征兆。,,,,,,,,,,,,,,,,,,,,,,,
凤鸣朝阳,fèng míng zhāo yáng,朝阳：早晨的太阳。凤凰在早晨的阳光中鸣叫。比喻有高才的人得到发挥的机会。,,,,,,,,,,,,,,,,,,,,,,,
凤凰在笯,fèng huáng zài nú,?鸟笼。凤凰被关在笼中。比喻有才能者不能施展报负。,,,,,,,,,,,,,,,,,,,,,,,
凤引九雏,fèng yǐn jiǔ chú,为天下太平、社会繁荣的吉兆。,,,,,,,,,,,,,,,,,,,,,,,
凤皇来仪,fèng huáng lái yí,凤凰来舞，仪表非凡。古代指吉祥的征兆。同“凤凰来仪”。,,,,,,,,,,,,,,,,,,,,,,,
凤翥龙骧,fèng zhù lóng xiāng,形容奋发有为。,,,,,,,,,,,,,,,,,,,,,,,
凤皇于飞,fèng huáng yú fēi,比喻夫妻和好恩爱。常用以祝人婚姻美满。同“凤凰于飞”。,,,,,,,,,,,,,,,,,,,,,,,
凤彩鸾章,fèng cǎi luán zhāng,形容诗文的文采华丽。,,,,,,,,,,,,,,,,,,,,,,,
凤吟鸾吹,fèng yín luán chuī,比喻极为美妙的歌声。,,,,,,,,,,,,,,,,,,,,,,,
凤毛济美,fèng máo jì měi,旧时比喻父亲做官，儿子能继承父业。,,,,,,,,,,,,,,,,,,,,,,,
凤友鸾谐,fèng yǒu luán xié,比喻男女间情投意合。同“凤友鸾交”。,,,,,,,,,,,,,,,,,,,,,,,
凤舞鸾歌,fèng wǔ luán gē,①形容美妙的歌舞。②仙舞的两支曲名。,,,,,,,,,,,,,,,,,,,,,,,
凤翥鹏翔,fèng zhù péng xiáng,形容奋发有为。,,,,,,,,,,,,,,,,,,,,,,,
凤协鸾和,fèng xié luán hé,形容夫妻和睦，感情融洽。,,,,,,,,,,,,,,,,,,,,,,,
凤管鸾箫,fèng guǎn luán xiāo,笙箫之乐的美称。,,,,,,,,,,,,,,,,,,,,,,,
凤皇于蜚,fèng huáng yú fēi,比喻夫妻和好恩爱。常用以祝人婚姻美满。同“凤凰于飞”。,,,,,,,,,,,,,,,,,,,,,,,
凤表龙姿,fèng biǎo lóng zī,形容英俊的仪表。,,,,,,,,,,,,,,,,,,,,,,,
凤鸣鹤唳,fèng míng hè lì,形容优美的声音。,,,,,,,,,,,,,,,,,,,,,,,
凤采鸾章,fèng cǎi luán zhāng,形容诗文的文采华丽。,,,,,,,,,,,,,,,,,,,,,,,
凤只鸾孤,fèng zhī luán gū,只：单独。鸾：传说是凤凰一类的鸟。凤和鸾比喻夫妻。单只的凤，孤独的鸾。比喻夫妻离散。,,,,,,,,,,,,,,,,,,,,,,,
凤舞龙飞,fèng wǔ lóng fēi,形容书法笔势有力，灵活舒展。,,,,,,,,,,,,,,,,,,,,,,,
凤箫龙管,fèng xiāo lóng guǎn,指笙箫一类管乐的吹奏声。,,,,,,,,,,,,,,,,,,,,,,,
凤舞龙蟠,fèng wǔ lóng pán,凤凰飞舞，蛟龙盘曲。形容相配得当。,,,,,,,,,,,,,,,,,,,,,,,
凤臆龙鬐,fèng yì lóng qí,凤凰的胸脯，龙的颈毛。比喻骏马的雄奇健美。,,,,,,,,,,,,,,,,,,,,,,,
凤翥龙蟠,fèng zhù lóng pán,像凤凰飞舞，蛟龙盘曲。比喻体势的飞扬劲建，回旋多姿。,,,,,,,,,,,,,,,,,,,,,,,
凤食鸾栖,fèng shí luán qī,鸾凤非竹实不食，非悟桐不栖。比喻高位或帝位。,,,,,,,,,,,,,,,,,,,,,,,
捱三顶五,āi sān dǐng wǔ,形容人群拥挤，接连不断。,,,,,,,,,,,,,,,,,,,,,,,
捱三顶四,āi sān dǐng sì,形容人群拥挤，接连不断。,,,,,,,,,,,,,,,,,,,,,,,
捱风缉缝,āi fēng qī fèng,指多方钻营，找门路。,,,,,,,,,,,,,,,,,,,,,,,
泄漏天机,xiè lòu tiān jī,天机：旧指神秘不可知的天意。借指特别秘密的事。指向人透露了不应该让人知道的神秘天意（迷信）或重要秘密。亦作“天机不可泄漏”、“漏泄天机”、“泄露天机”,,,,,,,,,,,,,,,,,,,,,,,
泄露天机,xiè lòu tiān jī,比喻泄露秘密。,,,,,,,,,,,,,,,,,,,,,,,
龇牙咧嘴,zī yá liě zuǐ,龇：露齿。张着嘴巴，露出牙齿。形容凶狠或疼痛难忍的样子。,,,,,,,,,,,,,,,,,,,,,,,
龇牙裂嘴,zī yá liè zuǐ,露出牙，张开嘴。形容凶狠难看的样子。,,,,,,,,,,,,,,,,,,,,,,,
纵横捭阖,zòng héng bǎi hé,纵横：合纵连横；捭阖：开合，战国时策士游说的一种方法。指在政治或外交上运用手段进行分化或拉拢。,,,,,,,,,,,,,,,,,,,,,,,
纵横交错,zòng héng jiāo cuò,横的竖的交叉在一起。也形容情况复杂。,,,,,,,,,,,,,,,,,,,,,,,
纵横驰骋,zòng héng chí chěng,纵：南北方向；横：东西方向；驰骋：纵马疾驰。不受阻挡地往来奔驰。形容英勇战斗，所向无敌。也比喻写作上才思奔放，意到笔随。,,,,,,,,,,,,,,,,,,,,,,,
纵虎归山,zòng hǔ guī shān,把老虎放回山去。比喻把坏人放回老巢，留下祸根。,,,,,,,,,,,,,,,,,,,,,,,
纵横开阖,zòng héng kāi hé,指操纵自如。,,,,,,,,,,,,,,,,,,,,,,,
纵横开合,zòng héng kāi hé,指操纵自如。同“纵横开阖”。,,,,,,,,,,,,,,,,,,,,,,,
纵横天下,zòng héng tiān xià,在天下任意往来，没有阻挡。,,,,,,,,,,,,,,,,,,,,,,,
纵横交贯,zòng héng jiāo guàn,横的竖的交叉在一起。也形容情况复杂。,,,,,,,,,,,,,,,,,,,,,,,
纵风止燎,zòng fēng zhǐ liáo,用鼓风的方法灭火。比喻本欲消弭其事，却反而助长其声势。,,,,,,,,,,,,,,,,,,,,,,,
纵曲枉直,zòng qǔ wǎng zhí,指纵容有错误的人却冤枉正直的人。形容不主持正义。,,,,,,,,,,,,,,,,,,,,,,,
纵虎出柙,zòng hǔ chū xiá,放虎出笼。比喻放走强有力的敌人，贻患无穷。,,,,,,,,,,,,,,,,,,,,,,,
纵虎出匣,zòng hǔ chū xiá,放虎出笼。比喻放走强有力的敌人，贻患无穷。同“纵虎出柙”。,,,,,,,,,,,,,,,,,,,,,,,
讽一劝百,fěng yī quàn bǎi,讽：用委婉含蓄的言语批评、指责；劝：劝告，劝戒。委婉含蓄地批评、指责一个，使大家都受到教育。,,,,,,,,,,,,,,,,,,,,,,,
讽德诵功,fěng dé sòng gōng,赞美、颂扬功德。,,,,,,,,,,,,,,,,,,,,,,,
讽多要寡,fěng duō yào guǎ,讽谕之言多，切要之言少。,,,,,,,,,,,,,,,,,,,,,,,
宗师案临,zōng shī àn lín,学政到达他主管的地区主持考试。宗师：学政。,,,,,,,,,,,,,,,,,,,,,,,
宗庙社稷,zōng miào shè jì,宗庙：祭祀祖先的场所；社稷：古代帝王诸侯所祭的土神和谷神。代表封建统治者掌握的最高权力。也借指国家。,,,,,,,,,,,,,,,,,,,,,,,
趋之若鹜,qū zhī ruò wù,趋：快走；鹜：野鸭。象鸭子一样成群跑过去。比喻很多人争着赶去。,,,,,,,,,,,,,,,,,,,,,,,
趋之若骛,qū zhī ruò wù,趋之若骛 为“趋之若鹜”之误写，正确应是“趋之若鹜”,,,,,,,,,,,,,,,,,,,,,,,
趋炎附势,qū yán fù shì,趋：奔走；炎：热，比喻权势。奉承和依附有权有势的人。,,,,,,,,,,,,,,,,,,,,,,,
趋利避害,qū lì bì hài,趋：奔向。奔向有利的一面，而避开有害的一面。,,,,,,,,,,,,,,,,,,,,,,,
趋之如鹜,qū zhī rú wù,见“ 趨之若鶩 ”。,,,,,,,,,,,,,,,,,,,,,,,
趋吉避凶,qū jí bì xiōng,谋求安吉，避开灾难。,,,,,,,,,,,,,,,,,,,,,,,
趋时奉势,qū shí fèng shì,迎合时尚，依附权势。多用作贬义。同“趋时附势”。,,,,,,,,,,,,,,,,,,,,,,,
趋炎附热,qū yán fù rè,趋：奔走；热：比喻权势。奉承和依附有权有势的人。,,,,,,,,,,,,,,,,,,,,,,,
